스웨터,sweater,,,,,2543
동대문,"Dongdaemun, the East Gate",,,東大門,,2199
꺼지다,"to be extinguished, go out;<div>to get lost, disappear (col.)</div>",,,,,1869
변함,change,,,變-,,2484
음력,lunar calendar,,,陰曆,,3453
잘나다,"to be good, smart, distinguished",,,,,3347
화재,fire (the kind that you call firefighters for),,,火災,[sound:fire.mp3],3867
중국집,Chinese restaurant,,,中國-,[sound:chineserestaurant.mp3],2497
도장,"stamp, seal;<br>painting",,,"圖章,&nbsp;塗裝",,4183
뻔하다,"to be obvious, clear",,,,,3514
비명,scream,,,悲鳴,,4534
무사히,safely,,,無事,,3903
알약,pill,,,-藥,,2480
잔혹하다,"to be cruel, heartless, ruthless",,,殘酷,,4837
뒷줄,back row,,,,,2514
결코,"never, by no means",,,決-,,2507
위층,upstairs,,,-層,,2342
유지하다,"to keep up, maintain",,,維持,,2799
연료,fuel,,,燃料,,3550
재킷,jacket,,,,,2559
혹은,or,,,或-,,2046
멋지다,"to be splendid, lovely, nice",,,,,2496
수준,"level, standard",,,水準,,2280
해산물,"seafood, marine products",,,海産物,,2697
부츠,boots,,,,,3170
영원하다,to be eternal,,,永遠,,2526
무술,martial arts,,,武術,,4437
상당히,"considerably, quite",,,相當,,2508
영광,"honor, glory",,,榮光,,2494
저렴하다,to be cheap,,,低廉,[sound:tobeinexpensive.mp3],2506
일등,the first class;<div>the first place</div>,,,一等,[sound:firstplace.mp3],2405
스카프,scarf,,,,,2578
왕복,round trip,,,往復,,2788
쏟아지다,"to pour, get spilt",,,,,2473
악명,"evil reputation, notoriety",,,惡名,,4409
강연회,lecture,,,講演會,,2895
권한,"rights, authority",,,權限,,4356
괴롭히다,"to harass, annoy, trouble",,,,,2710
무늬,"design, pattern, figure",,,,,2237
코미디,comedy,,,,,2598
새우,"shrimp, prawn",,,,,2354
굴다,"to behave, act",,,,,2590
이모부,mother's sister's husband,,,姨母夫,,2973
쌍,pair,,,雙,,2528
봉급,"salary, wages",,,俸給,,3679
굉장하다,"to be wonderful, great, marvelous",,,宏壯,,2510
오보,false (incorrect) report,,,誤報,,4649
저절로,"by itself, automatically",,,,,2515
강력하다,"to be strong, powerful",,,强力,,2865
목사님,"pastor, minister",,,牧師,,3078
손등,back of the hand,,,,,2511
갇히다,"to be locked (up), shut (in), confined",,,,,4005
공유,"sharing (of information, files etc.);<div>public ownership</div>",,,"共有,&nbsp;公有",,2517
연보라,light purple,,,軟-,,2527
상점,"store, shop",,,商店,,3381
두드리다,"to knock, tap, rap;<div>to beat, strike</div>",,,,,2457
경호,guard,,,警護,,3688
통,"totally, not at all;<div>barrel, can, cask</div>",,,桶,,2553
미인,beautiful woman,,,美人,,2518
엄청나다,"to be huge, enormous, tremendous",,,,,2522
회계,accounting,,,會計,[sound:accounting.mp3],4916
여관,inn,,,旅館,,2523
소극장,small theater,,,小劇場,,2529
참조하다,to refer (to),,,參照,,2530
화염,"flame, blaze",,,火焰,,4717
살인,murder,,,殺人,,2525
빠져나오다,"to escape, get out",,,,,2860
의류,"clothing, clothes",,,衣類,,2534
볼링,bowling,,,,,2620
짬,free time,,,,,2536
상대하다,to deal with,,,相對,,2661
더욱,"increasingly, more and more",,,,,2041
노약자석,handicapped seating,,,老弱者席,,2539
껄끄럽다,"to be uncomfortable, uneasy, strained",,,,,2540
회,"time, round (count.);<div>lime;</div><div>raw fish</div>",,,"回,&nbsp;灰,&nbsp;膾",[sound:rawfish.mp3],2583
경쟁사,"competitor, rival company",,,競爭社,,2541
노트북,"notebook, laptop",,,,,2639
해치다,"to injure, harm, damage",,,害,,2544
오답,"wrong answer, incorrect answer",,,誤答,,2545
불규칙,irregular,,,不規則,,2475
빨다,to wash (laundry);<div>to suck</div>,,,,,2546
증거,evidence,,,證據,,3374
속초,Sokcho,,,束草,,2548
어지럽다,"to be dizzy, feel giddy;<div>to be in disorder</div>",,,,,3847
선약,previous engagement,,,先約,,2550
철저히,"thoroughly, completely",,,徹底,,2552
진지하다,"to be serious, earnest",,,眞摯,,2601
유치장,"jail, lockup, holding cell",,,留置場,,2554
자매,sisters,,,姉妹,,2555
쌀쌀하다,to be chilly,,,,,2406
시스템,system,,,,,2658
천재,genius,,,天才,,2557
청순하다,"to be innocent, pure",,,淸純,,2558
수다,"chatter, chit-chat",,,,,2564
항공권,airline ticket,,,航空券,,2565
스치다,"to graze, brush (touch lightly)",,,,,2566
수출,export,,,輸出,,2238
상투적,"conventional, commonplace",,,常套的,,2568
패스하다,to pass (an exam),,,,,2569
성별,"sex, gender",,,性別,,2570
장례식,funeral,,,葬禮式,,2571
주의하다,"to pay attention, take care, be careful",,,注意,,2636
극찬,"high praise, compliment",,,極讚,,2575
이어서,"continuing, following",,,,,2576
번지다,"to spread, run",,,,,2577
업무,"business, duty",,,業務,,2043
승객,passenger,,,乘客,,2943
달려들다,"to attack, jump at",,,,,3793
온기,warmth,,,溫氣,,2584
의식,"consciousness;<div>ceremony, ritual</div>",,,意識,,3225
파혼하다,to break off one's engagement,,,破婚,,2586
도자기,"ceramic ware, pottery",,,陶瓷器,,2587
무료,free of charge (more formal),,,無料,,2599
실시하다,"to implement, carry out",,,實施,,2549
온종일,"all day long, the whole day",,,-終日,,2595
규모,"scale, scope",,,規模,,2582
불량하다,"to be poor, faulty",,,不良,,2602
연세,age (hon.),,,年歲,,2603
엉터리,"rubbish, nonsense, fake, cheat",,,,,2604
권유하다,"to advise, suggest, recommend",,,勸誘,,5059
동침,"sleeping together, sharing a bed",,,同寢,,2606
초대장,(written) invitation,,,招待狀,,2479
수리하다,"to repair, fix;<div>to accept, receive</div>",,,"修理,&nbsp;受理",,3030
핑계,"excuse, pretext",,,,,2611
소감,"thoughts (on), impression",,,所感,,2612
각오하다,"to be determined, be prepared",,,覺悟,,2613
일기예보,weather forecast,,,日氣豫報,,2614
조회,inquiry (into),,,照會,,2615
꼬시다,"to chase (women), pick up (girls), hit on",,,,,2616
근로자,"worker, working people",,,勤勞者,,2427
망치,hammer,,,,,2618
찌르다,"to pierce, stab",,,,,2625
국적,"nationality, citizenship",,,國籍,,2743
샘,"spring, fountain;<div>jealousy</div>",,,,,2628
넘어오다,"to come over, cross over;<div>to fall, come down</div>",,,,,2631
출입,entry;<div>coming and going</div>,,,出入,,2629
싱크대,sink,,,sink臺,,2608
쓰다듬다,"to stroke, pat",,,,,4178
아예,from the beginning;<div>by any means</div>,,,,,3450
장바구니,shopping basket,,,場-,,2633
미숙하다,"to be inexperienced, unskilled;<div>to be unripe, immature</div>",,,未熟,,2634
증세,symptom,,,症勢,,3770
동창회,"alumni meeting, reunion",,,同窓會,,3307
희생하다,to sacrifice,,,犧牲,,2640
행운,"good luck, good fortune",,,幸運,,2641
가위바위보,rock-paper-scissors,,,-褓,,2632
연장하다,"to extend, renew",,,延長,,2643
근육,muscle,,,筋肉,,3281
이성,"reason, rationality;<div>the opposite sex</div>",,,"理性,&nbsp;異性",,2656
아쉬워하다,"to miss, feel the lack of",,,,,2646
랭킹,ranking,,,,,2647
품,"bosom, breast;<div>work, labor</div>",,,,,2648
억울하다,"to suffer unfairness, feel victimized",,,抑鬱,,2384
안방,master bedroom,,,-房,,2215
숙어,idiom,,,熟語,,2651
창조하다,to create,,,創造,,2652
경영,"(business) management, administration",,,經營,,2271
현장,"the actual spot, scene (of action), site",,,現場,,2687
비추다,"to light up, shed light;<div>to reflect, mirror</div>",,,,,2817
장화,boots,,,長靴,,2655
머릿속,"inside one's head, mind",,,,,2460
달구다,to heat (up),,,,,2663
균형,balance,,,均衡,[sound:balance.mp3],3001
혁명,revolution,,,革命,,2660
갖추다,"to get ready, prepare",,,,,2627
승자,winner,,,勝者,,2667
남몰래,secretly,,,,,3879
받아들이다,to accept,,,,,1789
기운,"energy, vigor, strength",,,,,2476
최신,"the newest, the latest",,,最新,,2671
생산하다,"to produce, make",,,生産,,2187
내과,internal medicine,,,內科,,3675
윷놀이,yut (Korean game),,,,,2572
썰렁하다,"to be chilly;<div>to be not funny, awkward</div>",,,,,2675
유산,"abortion;<div>inheritance, legacy</div>",,,"流産,&nbsp;遺産",,2676
모친,mother,,,母親,,2677
존재하다,"to exist, be present",,,存在,,2097
연기자,"actor, actress",,,演技者,,3205
진정하다,"to be true, real, genuine;<div>to calm down</div>",,,"眞正,&nbsp;鎭靜",,2680
상식,common sense,,,常識,,3573
고추장,red-pepper paste,,,-醬,,2682
건네다,"to pass, hand over, deliver",,,,,2683
하숙,boarding house,,,下宿,,2684
부친,father,,,父親,,2685
포옹하다,"to embrace, hug, cuddle",,,抱擁,,2686
폭력,"violence, force",,,暴力,,2777
코너,corner,,,,,2709
찾아내다,"to discover, locate, come up with",,,,,2591
배려,"consideration, regard",,,配慮,,2705
자발적,voluntary,,,自發的,,4148
건설하다,"to build, construct",,,建設,,2748
연극,"play, theatrical performance",,,演劇,,2189
화제,"topic, subject of conversation",,,話題,,3055
두렵다,"to be fearful, afraid, frightened",,,,,2706
악몽,"bad dream, nightmare",,,惡夢,,2681
활짝,"extensively, widely, fully",,,,,4258
환하다,to be bright;<div>to be familiar (with)</div>,,,,,2708
대륙,continent,,,大陸,,3430
찜질방,"Korean dry sauna, spa",,,-房,,2398
딱딱하다,"to be hard, stiff, firm",,,,,2713
공주,princess;<div>Gong Ju</div>,,,"公主,&nbsp;公州",,2714
복권,lottery (ticket);<br>reinstatement,,,"福券,&nbsp;復權",,2719
한턱내다,to treat to a meal or a drink,,,,,2720
피해,"damage, harm",,,被害,,2718
홀로,"alone, by oneself",,,,,2722
찬란하다,"to be radiant, shining, gorgeous",,,燦爛·粲爛,,2723
애교,"charms, courtesy",,,愛嬌,,2711
봉사,service;<div>blind person</div>,,,奉仕,,2725
떠맡다,"to take on, assume, undertake",,,,,2726
중식,lunch (more formal),,,中食,[sound:lunch2.mp3],2727
말투,"one's way of talking, style of speech",,,-套,,2728
피하다,to avoid,,,避,,2104
분야,"field, area (abstract)",,,分野,,2385
은근히,"politely, courteously;<div>quietly, inwardly</div>",,,慇懃,,2731
당황스럽다,"to be embarrassed, disconcerted, confused",,,唐慌,,2322
관리,"administration, management;<div>government official</div>",,,"管理,&nbsp;官吏",,1893
자,ruler,,,,,2749
긁다,"to scratch, scrape",,,,,2735
직관,intuition,,,直觀,,4902
가정부,housekeeper,,,家政婦,,2737
안심하다,"to be relieved, rest easy",,,安心,,4548
장면,scene (in a movie etc.),,,場面,[sound:scene.mp3],3110
기호,"taste, preference (for);<div>sign, symbol</div>",,,"嗜好,&nbsp;記號",,2740
혼내다,"to scold, teach a person a lesson;<div>to scare</div>",,,魂,,2741
물결,wave,,,,,2905
뇌물,bribe,,,賂物,,2746
비난하다,"to criticize, attack, blame",,,非難,,3704
승인,approval,,,承認,,2747
한마디,a word,,,,,1894
굶다,"to starve, go hungry, skip a meal",,,,,2717
서명,signature;<div>book title</div>,,,"署名,&nbsp;書名",,2752
건강보험증,health insurance card,,,健康保險證,,2739
곱다,"to be pretty, lovely",,,,,2635
실업,"unemployment;<div>industry, business</div>",,,"失業,&nbsp;實業",,3966
곤란하다,"to be difficult, tough;<div>to be embarrassing, awkward</div>",,,困難,,2754
동갑,the same age,,,同甲,,2755
첫인상,one's first impression,,,-印象,[sound:firstimpression.mp3],2662
한심하다,"to be pathetic, pitiful",,,寒心,,2768
예고,"advance notice, warning",,,豫告,,2769
신간,new book,,,新刊,,2770
염색하다,to dye,,,染色,,2670
용법,"usage, use",,,用法,[sound:usage.mp3],2772
시청률,(viewer) ratings,,,視聽率,,2773
한산하다,"to be quiet, empty, inactive",,,閑散,,2774
댓글,comment,,,,,2775
호흡,breathing,,,呼吸,,2776
합치다,"to combine, unite, put together",,,合,,2764
주군,one's master,,,主君,,2778
일거리,"work, things to do, task",,,,,2779
빌다,"to ask, beg;<div>to wish, pray;</div><div>to apologize</div>",,,,,2701
의외,"surprise, unexpected thing",,,意外,,2781
구매,purchase,,,購買,,2782
조깅하다,to jog,,,,,2783
미만,"under, less than",,,未滿,,2784
아끼다,"to spare, save, begrudge",,,,,2644
불길하다,"to be unlucky, ominous",,,不吉,,2791
짝,"one of a set, partner",,,,,2792
이목,attention,,,耳目,,2793
추천하다,to recommend,,,推薦,[sound:torecommend.mp3],2794
깃발,flag,,,旗-,,2795
최저,"lowest, minimum",,,最低,,2800
따스하다,to be warm,,,,,2804
파인애플,pineapple,,,,,2805
공동,"joint, group, collaboration",,,共同,,1978
감돌다,to hang (in the air),,,,,2807
신,"shoes, footwear;<div>God;</div><div>joy, delight</div>",,,神,,2314
또는,or,,,,,2809
야근하다,to work (overtime) at night,,,夜勤,,2704
승진,"promotion, advancement",,,昇進,,2811
짝사랑,"unrequited love, (secret) crush",,,,,2812
짤리다,to be fired,,,,,2813
시기,"time, moment;<div>opportunity, chance;</div><div>jealousy</div>",,,"時期,&nbsp;時機,&nbsp;猜忌",,2638
사방,"all directions, everywhere",,,四方,,2822
달콤하다,"to be sweet, sugary",,,,,2823
응급,emergency,,,應急,,3283
거스름돈,change (coins),,,,,2827
서늘하다,"to be chilly, cool",,,,,2828
노임,"wages, pay",,,勞賃,,2829
꽉,"tightly, firmly;<div>closely</div>",,,,,2830
자책하다,"to blame oneself, reproach oneself",,,自責,,2831
유배,"banishment, exile",,,流配,,5100
벌금,"fine, penalty",,,罰金,,2833
내다보다,to look out,,,,,2834
열정,passion,,,熱情,,2835
막바지,"last stage, end",,,,,2836
해명하다,"to explain (oneself), clarify",,,解明,,3619
손길,touch of a hand,,,,,2837
결심,"determination, resolution",,,決心,,2492
켜져있다,"to be lightened, be turned on",,,,,2845
장난,"game, playing (for fun)",,,,,2842
어린애,child,,,,,2849
진급하다,"to be promoted, move up",,,進級,,2850
버전,version,,,,,2851
천연,natural,,,天然,,2852
수상하다,"to be suspicious, strange, shady",,,殊常,,2853
톤,ton (count.);<div>tone</div>,,,,,2299
자택,one's own house (home),,,自宅,,2854
녹다,"to melt, thaw, unfreeze",,,,,2855
탁구,table tennis,,,卓球,,2856
잠자리,dragonfly,,,,,2857
원망하다,"to resent, reproach, blame",,,怨望,,2858
투혼,fighting spirit,,,鬪魂,,2859
놀이터,playground,,,,,2538
지지하다,"to support, back up",,,支持,,2861
회계사,accountant,,,會計士,[sound:accountant.mp3],3580
외모,appearance,,,外貌,,2863
소박하다,to be simple (and honest),,,素朴,,2864
삼각,triangle,,,三角,,2868
킬로그램,kilogram,,,,,1367
껴안다,"to hug, embrace",,,,,2872
환상,"illusion, fantasy",,,幻想,,2874
교도소,"jail, prison",,,矯導所,,4230
다정하다,"to be affectionate, friendly, intimate",,,多情,,2877
풍습,"customs, manners",,,風習,,2880
넋,"soul, spirit",,,,,2882
흔하다,"to be common, commonplace",,,,,2914
노릇,"role, function",,,,,2888
종반,the last phase (stage),,,終盤,,2889
물러서다,"to step back, back off",,,,,2890
연구소,research institute,,,硏究所,,2763
설정,"setup, setting",,,設定,,2892
소생하다,"to revive, recover",,,蘇生,,2893
항공,"aviation, flight",,,航空,,2894
조언,advice,,,助言,,2881
체포하다,to arrest,,,逮捕,,4060
분수,fountain;<div>fraction</div>,,,"噴水,&nbsp;分數",,2897
재주,"talent, skill",,,才-,,2898
비참하다,"to be miserable, wretched, tragic",,,悲慘,,2899
몰다,"to drive, steer",,,,,2347
반전,"reversal, turnaround;<div>antiwar</div>",,,"反轉,&nbsp;反戰",,5091
버티다,"to endure, last, hold out",,,,,2906
전설,legend,,,傳說,,2867
호감,"good feeling, favorable impression",,,好感,,2910
붙잡다,"to catch, hold, grasp",,,,,2679
생시,reality,,,生時,,2912
그럭저럭,somehow,,,,,2913
입력하다,"to enter, input",,,入力,,2917
주방,kitchen (2),,,廚房,,2918
동창,"fellow students, classmates",,,同窓,,2902
더듬다,"to grope, feel around",,,,,4231
적절하다,"to be appropriate, adequate, proper",,,適切,,3131
의도,"intention, aim, purpose",,,意圖,,2925
제과점,bakery,,,製菓店,,2921
투표하다,to vote,,,投票,,2563
되찾다,"to recover, regain",,,,,2923
침,"saliva, spit",,,,,2924
운명,"fate, destiny",,,運命,,2846
쓸모있다,to be useful,,,,,2926
싱가포르,Singapore,,,,,2927
내기,"bet, betting",,,,,2928
상속하다,to inherit,,,相續,,2929
얼어붙다,to be frozen,,,,,2930
내부,"the inside, inner part",,,內部,,2702
생물,"living thing, creature",,,生物,,2900
다그치다,"to push, press (with words, not physically)",,,,,2933
수레,"wagon, cart",,,,,2934
뒷담화,talking behind someone's back,,,-談話,,3869
실망시키다,to disappoint,,,失望,,3313
꽂다,"to put into, stick into",,,,,2937
귀신,"ghost, spirit",,,鬼神,,3036
육개장,spicy beef soup,,,肉-醬,,2941
지독하다,"to be vicious;<div>to be awful, terrible, severe</div>",,,至毒,,2942
축제,festival,,,祝祭,,2156
소원,"wish, desire",,,所願,,2692
요란하다,"to be noisy, be loud",,,搖亂ㆍ擾亂,,2945
의리,loyalty,,,義理,,2946
도리어,"on the contrary, instead",,,,,2947
밀치다,"to push, shove",,,,,2948
변명,"excuse, justification",,,辨明,,2949
와이셔츠,dress shirt,,,,,2950
목격하다,"to witness, observe",,,目擊,,2951
와인,wine,,,,,2952
불국사,Bul Guk temple,,,佛國寺,,2953
동거하다,to live together,,,同居,,2954
참고,reference,,,參考,,2955
외부,"the outside, the exterior",,,外部,,2919
재우다,to put [send] someone to sleep [bed],,,,,4211
딛다,to step (on),,,,,2960
금융,finance,,,金融,,2961
신제품,new product,,,新製品,,2962
심사하다,"to screen, evaluate, judge",,,審査,,2963
찬성,"agreement, consent, approval",,,贊成,,2964
터미널,terminal,,,,,1670
사소하다,"to be trivial, insignificant",,,些少,,2969
두려워하다,"to be afraid, scared of",,,,,2970
볶음밥,fried rice,,,,,2971
참치,tuna,,,,[sound:tuna.mp3],2972
시달리다,to suffer (from),,,,,2762
수신,reception,,,受信,,2974
제국,empire,,,帝國,,2975
촌스럽다,"to be rustic, tacky, out-of-style",,,村-,,2976
바람둥이,"womanizer, playboy",,,,,2977
연하,"younger, junior",,,年下,,2978
애쓰다,"to make efforts, go to trouble",,,,,3096
늦잠,"sleeping late (in the morning), oversleeping",,,,,2980
재판,trial;<div>second edition</div>,,,"裁判,&nbsp;再版",,3439
야릇하다,"to be strange, funny, peculiar",,,,,2982
남김없이,"entirely, without exception",,,,,2983
화가,"painter, artist",,,畫家,,2984
부리다,"<div>to manage, handle;</div>to raise, create, show, have",,,,,2985
화해하다,"to be reconciled, make up with",,,和解,,3111
잔디,"grass, lawn",,,,,2987
올림픽,Olympic,,,,,2989
영리하다,"to be smart, clever, bright",,,怜悧,,2990
바탕,"foundation, basis",,,,,3169
녹음실,recording studio,,,錄音室,,2992
확정하다,"to determine, decide, settle, fix",,,確定,,2993
노래자랑,singing contest,,,,,2994
소화,digestion,,,消化,,2995
겸손하다,"to be modest, humble",,,謙遜,,2996
산보하다,"to walk, stroll",,,散步,,2997
미혼,"single, unmarried",,,未婚,,2998
침묵,silence,,,沈默,,3666
깔끔하다,"to be neat, tidy",,,,,3498
스타킹,stockings,,,,,3008
하필,"why of all the [things, people etc.]",,,何必,,3009
노출하다,to expose,,,露出,,3010
본체만체하다,"to ignore, pretend not to see",,,,,3011
환불,refund,,,還拂,,3012
차표,ticket for train/bus,,,車票,,3834
존중하다,"to appreciate, respect",,,尊重,,3237
보상,compensation;<div>reward</div>,,,"補償,&nbsp;報償",,3089
진단,diagnosis,,,診斷,,3015
우습다,"to be funny, amusing",,,,,3511
지문,fingerprint,,,指紋,,3017
이만,"just this much, this far, to this extent",,,,,3018
조절하다,"to control, adjust, regulate",,,調節,,3293
파마하다,to get a perm,,,,,3020
신분,social position,,,身分,,3235
교복,school uniform,,,校服,,3022
빠뜨리다,"to drop, throw into;<div>to omit, exclude;</div><div>to tempt</div>",,,,,4488
호응,(positive) response,,,呼應,,3024
차별,discrimination,,,差別,,3025
미루다,"to delay, postpone",,,,,2469
하얀색,white,,,,,2694
진주,pearl,,,眞珠·珍珠,,3032
망하다,"to go to ruin, go bankrupt, perish",,,亡-,,3033
엉망,"wreck, mess, bad shape",,,,,3034
계급,(social) class,,,階級,,3035
감싸다,"to cover, wrap (up), shelter",,,,,3230
검찰,the prosecution,,,檢察,,3037
교무실,teachers' room,,,敎務室,,3038
살아가다,"to lead a life, get along, keep living",,,,,3049
집착,obsession,,,執着,,3040
스키장,ski resort,,,ski場,,1974
희미하다,"to be dim, faint, vague",,,稀微,,3042
빈자리,"empty seat, vacant spot",,,,,3043
부주의,carelessness,,,不注意,[sound:carelessness.mp3],3044
맞이하다,"to welcome, greet, receive",,,,,3045
거치다,"to go through, pass (through)",,,,,2732
만원,full house (no space for more people),,,滿員,[sound:fullhouse.mp3],3047
인류,"humanity, mankind",,,人類,,3397
나아가다,"to advance, proceed",,,,,2991
콤비,combination,,,,,3053
뼈,bone,,,,,2733
넘어뜨리다,"to throw down, tip down, push down",,,,,3645
위선,hypocrisy,,,僞善,,5036
취침,"going to bed, retiring",,,就寢,,3056
쐬다,"to get (fresh air), be exposed (to sun)",,,,,3057
귀띔,"hint, tip",,,,,3058
주식,"stocks, shares;<div>principal item of diet</div>",,,"株式,&nbsp;主食",,3094
나뉘다,"to be divided, be apart",,,,,3199
텐트,tent,,,,,3061
애들,kids (short from 아이들),,,,,1345
욕먹다,"to be blamed, be criticized, be reproached",,,辱-,,3067
지켜보다,"to watch, observe",,,,[sound:toobserve.mp3],3112
호적,family register,,,戶籍,,4938
남매,brother and sister,,,男妹,,3069
면도하다,to shave,,,面刀,,3070
제약,"restriction, limitation;<div>manufacture of medicines</div>",,,"制約,&nbsp;製藥",,3071
우정,friendship,,,友情,,3072
부당하다,"to be unfair, unjust",,,不當,,3073
강도,"strength, intensity;<div>robber, robbery</div>",,,"强度,&nbsp;强盜",,3074
필수,"essential, required",,,必須,,3075
부적절하다,to be inappropriate,,,不適切,[sound:tobeinappropriate.mp3],3655
까다,to peel;<div>to hatch</div>,,,,,3077
체육관,gym,,,體育館,,3308
권투,boxing,,,拳鬪,,3079
설레다,"to flutter, vibrate",,,,,3080
해안,"coast, seaside",,,海岸,,3081
다름없이,"equally, similarly, in the same way",,,,,3082
통과하다,"to pass, get through",,,通過,,3083
번쩍,"in a flash, in a breath",,,,,3084
시상식,awards ceremony,,,施賞式,,3085
성취하다,"to achieve, accomplish",,,成就,,3086
홀랑,"naked, nude",,,,,3097
안개,"fog, mist",,,,,3098
통역하다,to interpret (translate orally),,,通譯,,3099
위협,"threat, intimidation",,,威脅,,3100
양다리,"double-deal, both ways (also used in the context of cheating)",,,兩-,,3101
구분하다,"to divide, classify",,,區分,,3102
비만,"fatness, corpulence",,,肥滿,,3520
인내심,"patience, endurance",,,忍耐心,,3107
돌보다,"to look after, take care of",,,,,3108
건드리다,"to touch, meddle with, provoke",,,,,2932
헬스클럽,"health club, gym",,,,,3384
부대,"unit, troops;<div>bag, sack</div>",,,"部隊,&nbsp;負袋",,3114
울적하다,"to be depressed, gloomy, cheerless",,,鬱寂,,3115
논리적,logical,,,論理的,,3048
일체,"all, the whole;<div>entirely, absolutely</div>",,,"一切,&nbsp;一體",,3117
빼앗다,"to take away, rob;<div>to fascinate, captivate</div>",,,,,3118
과로,"working too much, excessive labor",,,過勞,,3119
명예,"honor, distinction, fame",,,名譽,,3231
속삭이다,to whisper,,,,,3121
상징,symbol,,,象徵,,3122
언덕,hill; slope,,,,,4222
지시하다,"to direct, instruct",,,指示,,3160
외삼촌,maternal uncle,,,外三寸,,3125
숙소,"lodging, accomodations",,,宿所,,3126
추측하다,"to guess, suppose",,,推測,,3127
취득하다,"to acquire, obtain",,,取得,,3132
초인종,doorbell,,,招人鐘,,3133
대낮,the middle of the day,,,,,3134
갚다,"to pay back, repay",,,,,2703
살살,"gently, softly",,,,,3136
베개,pillow,,,,,3137
야단치다,"to scold, rebuke",,,惹端,,3579
각설하다,to change the subject,,,却說,,3139
상사,"one's boss, superior",,,上司,,3140
예의,"(good) manners, courtesy",,,禮儀,,3141
의논하다,"to discuss (with), consult",,,議論,[sound:discussion.mp3],3142
채널,channel,,,,,3143
벌떡,"suddenly, abruptly",,,,,3144
찢다,"to tear, rip",,,,,3145
클래식,classic,,,,,3146
당번,duty,,,當番,,5093
멀어지다,"to grow apart, drift apart",,,,,2029
언제든지,anytime,,,,,3155
순번,"turn, go",,,順番,,3156
감당하다,"to be able to fulfill the duties;<br>to handle, manage, deal (with)",,,"堪當,&nbsp;勘當",,3162
마사지,massage,,,,,3163
이민,emigration;<div>immigration</div>,,,移民,,3164
닥치다,"to approach, draw near;<div>to shut up</div>",,,,,3165
의문,"question, doubt",,,疑問,,3176
빈대떡,green-bean pancake,,,,,3166
접다,to fold,,,,[sound:tofold.mp3],3167
조끼,vest,,,,,3168
영양,"nutrition, nourishment",,,營養,,3405
참여하다,to participate (in),,,參與,,3263
슬리퍼,slipper,,,,,3171
졸업식,graduation ceremony,,,卒業式,,3172
가물가물하다,"to be blurry, blurred",,,,,3173
물냉면,cold noodles served in water,,,-冷麵,,3174
전통적,"traditional, conventional",,,傳統的,,2840
부러지다,"to be broken, snap",,,,,3151
지도하다,"to guide, direct, coach",,,指導,,3211
형식,"form, formality",,,形式,,3200
인상적,impressive,,,印象的,,3478
중요시하다,"to put a high value (on), regard as important",,,重要視,,3221
탕수육,sweet and sour pork,,,糖水肉,,3183
재즈,jazz,,,,,3184
뜨다,to float;<div>to rise;</div><div>to open (eyes)</div>,,,,,2425
카레,curry,,,,,3189
본업,main occupation,,,本業,,3190
정해지다,"to be set, arranged, determined",,,定,,2642
백수,"being out of work, unemployed;<div>all kinds of animals</div>",,,"白手,&nbsp;百獸",,3187
현실적,"realistic, practical",,,現實的,,2593
닳다,to wear out,,,,,3193
짬뽕,Chinese spicy noodle soup,,,,,3194
안동,Andong,,,安東,,3195
빨개지다,to turn red,,,,,3196
묵다,to stay (over night);<div>to get old</div>,,,,,2716
자가용,one's own car,,,自家用,,3198
울음,crying,,,,[sound:crying.mp3],2241
양보하다,"to yield, give, concede",,,讓步,,2730
채,counter for houses,,,,,1801
현상,"the present situation, existing circumstances",,,現象,,2107
띄다,"to leave a space;<div>to be visible, stand out</div>",,,,[sound:toleaveaspace.mp3],3474
왕관,crown,,,王冠,,5063
되돌리다,"to restore, put back, return",,,,,3103
탈,"mask, disguise;<div>sickness</div>",,,縫,,3212
우연,"coincidence, chance",,,偶然,,3213
명랑하다,"to be cheerful, bright",,,明朗,,3214
출퇴근하다,to commute,,,出退勤,,3215
멀미,"nausea, motion sickness",,,,,3203
홈페이지,"website, home page",,,,,3217
책임지다,to take responsibility,,,責任,,3483
또한,"also, too, as well",,,,,3219
사적,"private, personal",,,私的,,3220
싱싱하다,to be fresh,,,,,3264
저울,"scales, balance",,,,,3222
자존심,"self-respect, pride",,,自尊心,,3223
떠오르다,to come across one's mind;<div>to rise up</div>,,,,,3224
동해,the East Sea,,,東海,,2688
실,"thread, yarn",,,,,3227
정차하다,"to stop, make a stop (about vehicles)",,,停車,,3228
전시회,"exhibition, display",,,展示會,,2408
세배,New Year's bow,,,歲拜,,3234
겪다,"to undergo, suffer",,,,,3250
설사,diarrhea,,,泄瀉,,3236
작업,"work, operation",,,作業,,2051
귀여워하다,to treat affectionately,,,,,2637
걸치다,"to extend, stretch;<div>to wear, throw on</div>",,,,,3209
남해,the South Sea,,,南海,,3280
샴페인,champagne,,,,,3240
출판하다,to publish,,,出版,,3241
행위,"act, action",,,行爲,,2330
장관,"minister;<div>magnificent sight, grandeur</div>",,,"長官,&nbsp;壯觀",,2935
삐다,"to sprain, twist",,,,,3244
언급,"mention, reference",,,言及,,3245
계집아이,girl,,,,,3246
태워주다,to give a person a ride,,,,,3233
눈사람,snowman,,,,,2630
